class,precision,recall,f1-score,support,Category,patch_size,data_type
macro avg,0.8448021278001373,0.8496210958393832,0.8466370193085755,29845.0,Overall,11,validation
weighted avg,0.8342807500536137,0.8349472273412631,0.8340447992185207,29845.0,Overall,11,validation
Conifer,0.952036884117809,0.9774622014978098,0.9645820260754375,14154.0,Conifer vs Broadleaf,11,validation
Broadleaf,0.9734365892247481,0.9437313312343586,0.9583538284964749,12387.0,Conifer vs Broadleaf,11,validation
accuracy,0.9617196036321164,0.9617196036321164,0.9617196036321164,0.9617196036321164,Conifer vs Broadleaf,11,validation
macro avg,0.9627367366712785,0.9605967663660842,0.9614679272859562,26541.0,Conifer vs Broadleaf,11,validation
weighted avg,0.9620243807140055,0.9617196036321164,0.9616752522760098,26541.0,Conifer vs Broadleaf,11,validation
Pine,0.8734721593481213,0.9133727810650888,0.8929769755871804,4225.0,Conifer,11,validation
Nut Pine,0.9044117647058824,0.849112426035503,0.8758901322482198,4056.0,Conifer,11,validation
Larch,0.9634515956498485,0.9729924378826071,0.968198512944549,5554.0,Conifer,11,validation
accuracy,0.9184676544994579,0.9184676544994579,0.9184676544994579,0.9184676544994579,Conifer,11,validation
macro avg,0.9137785065679508,0.9118258816610663,0.9123552069266497,13835.0,Conifer,11,validation
weighted avg,0.918664557508647,0.9184676544994579,0.9181649901806028,13835.0,Conifer,11,validation
Mongolian Oak,0.784874224109768,0.7973780285429805,0.7910767204478103,6026.0,Broadleaf,11,validation
Oriental Oak,0.7807112068965517,0.767478813559322,0.7740384615384616,5664.0,Broadleaf,11,validation
accuracy,0.7828913601368691,0.7828913601368691,0.7828913601368691,0.7828913601368691,Broadleaf,11,validation
macro avg,0.7827927155031599,0.7824284210511512,0.7825575909931359,11690.0,Broadleaf,11,validation
weighted avg,0.7828571728269915,0.7828913601368691,0.7828213997923312,11690.0,Broadleaf,11,validation
